index,img_path,img_pathE,img_pathQ,predEQ,label,embedE,embedQ
0_735,../new_data/style:america/735.jpg,../new_data/cut_style:america/0_735_E_.jpg,../new_data/cut_style:america/0_735_Q_.jpg,[0.         0.         0.         ... 0.         0.00939142 0.02675333],1,[0.         0.         0.         ... 0.01226318 0.00989757 0.1367663 ],[0.03255501 0.01828353 0.08327459 ... 0.         0.00939142 0.02675333]
0_737,../new_data/style:america/737.jpg,../new_data/cut_style:america/0_737_E_.jpg,../new_data/cut_style:america/0_737_Q_.jpg,[0.0227791  0.         0.00923186 ... 0.         0.         0.00208516],1,[0.0227791  0.         0.00923186 ... 0.18366762 0.01552004 0.11567008],[0.39525676 0.         0.         ... 0.         0.         0.00208516]
0_738,../new_data/style:america/738.jpg,../new_data/cut_style:america/0_738_E_.jpg,../new_data/cut_style:america/0_738_Q_.jpg,[0.         0.         0.01636851 ... 0.01857658 0.00341018 0.00050591],1,[0.         0.         0.01636851 ... 0.02215569 0.01519913 0.66067874],[0.00668174 0.         0.         ... 0.01857658 0.00341018 0.00050591]
0_739,../new_data/style:america/739.jpg,../new_data/cut_style:america/0_739_E_.jpg,../new_data/cut_style:america/0_739_Q_.jpg,[0.         0.         0.00231913 ... 0.         0.00132458 0.00247763],1,[0.         0.         0.00231913 ... 0.         0.07847802 0.0530954 ],[0.03970776 0.         0.         ... 0.         0.00132458 0.00247763]
0_740,../new_data/style:america/740.jpg,../new_data/cut_style:america/0_740_E_.jpg,../new_data/cut_style:america/0_740_Q_.jpg,[0.25936666 0.         0.05820231 ... 0.17312583 0.25598636 0.20522493],1,[0.25936666 0.         0.05820231 ... 0.00178244 0.02442987 0.00194689],[0.19278584 0.         0.09686141 ... 0.17312583 0.25598636 0.20522493]
0_741,../new_data/style:america/741.jpg,../new_data/cut_style:america/0_741_E_.jpg,../new_data/cut_style:america/0_741_Q_.jpg,[0.         0.00455716 0.         ... 0.         0.00085114 0.0134364 ],1,[0.         0.00455716 0.         ... 0.         0.02789996 0.02069966],[0.         0.         0.23310716 ... 0.         0.00085114 0.0134364 ]
0_742,../new_data/style:america/742.jpg,../new_data/cut_style:america/0_742_E_.jpg,../new_data/cut_style:america/0_742_Q_.jpg,[0.         0.         0.08042233 ... 0.         0.0232781  0.03672805],1,[0.         0.         0.08042233 ... 0.         0.         0.46599606],[0.08702973 0.         0.10710005 ... 0.         0.0232781  0.03672805]
0_743,../new_data/style:america/743.jpg,../new_data/cut_style:america/0_743_E_.jpg,../new_data/cut_style:america/0_743_Q_.jpg,[0.         0.         0.         ... 0.         0.01229439 0.02206916],1,[0.         0.         0.         ... 0.         0.         0.00222755],[0.         0.         0.1512103  ... 0.         0.01229439 0.02206916]
0_744,../new_data/style:america/744.jpg,../new_data/cut_style:america/0_744_E_.jpg,../new_data/cut_style:america/0_744_Q_.jpg,[0.         0.         0.00255397 ... 0.         0.00695973 0.08341843],1,[0.         0.         0.00255397 ... 0.         0.06393381 0.08878327],[0.2442698  0.         0.17513385 ... 0.         0.00695973 0.08341843]
0_747,../new_data/style:america/747.jpg,../new_data/cut_style:america/0_747_E_.jpg,../new_data/cut_style:america/0_747_Q_.jpg,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00 0.0000000e+00
 5.7901657e-06]",1,[0.         0.         0.         ... 0.         0.         0.01231957],"[2.4776170e-01 0.0000000e+00 8.1102746e-03 ... 0.0000000e+00 0.0000000e+00
 5.7901657e-06]"
0_748,../new_data/style:america/748.jpg,../new_data/cut_style:america/0_748_E_.jpg,../new_data/cut_style:america/0_748_Q_.jpg,[0.         0.         0.01153219 ... 0.         0.         0.0376223 ],1,[0.         0.         0.01153219 ... 0.         0.         0.00968756],[0.16636233 0.         0.35015118 ... 0.         0.         0.0376223 ]
0_750,../new_data/style:america/750.jpg,../new_data/cut_style:america/0_750_E_.jpg,../new_data/cut_style:america/0_750_Q_.jpg,[0.         0.         0.04003197 ... 0.02219089 0.03291306 0.        ],1,[0.         0.         0.04003197 ... 0.         0.         0.463625  ],[0.08041283 0.         0.01156541 ... 0.02219089 0.03291306 0.        ]
0_751,../new_data/style:america/751.jpg,../new_data/cut_style:america/0_751_E_.jpg,../new_data/cut_style:america/0_751_Q_.jpg,[0.         0.         0.0257823  ... 0.         0.00527421 0.01486122],1,[0.         0.         0.0257823  ... 0.         0.21855249 0.        ],[0.14484525 0.         0.3726395  ... 0.         0.00527421 0.01486122]
0_753,../new_data/style:america/753.jpg,../new_data/cut_style:america/0_753_E_.jpg,../new_data/cut_style:america/0_753_Q_.jpg,[0.         0.         0.01464191 ... 0.         0.         0.11594445],1,[0.         0.         0.01464191 ... 0.01671987 0.00349527 0.01011448],[0.26928163 0.         0.03358443 ... 0.         0.         0.11594445]
0_754,../new_data/style:america/754.jpg,../new_data/cut_style:america/0_754_E_.jpg,../new_data/cut_style:america/0_754_Q_.jpg,[0.        0.        0.        ... 0.        0.        0.0819017],1,[0. 0. 0. ... 0. 0. 0.],[0.         0.01173046 0.10605318 ... 0.         0.         0.0819017 ]
0_756,../new_data/style:america/756.jpg,../new_data/cut_style:america/0_756_E_.jpg,../new_data/cut_style:america/0_756_Q_.jpg,[0.         0.         0.         ... 0.         0.00267428 0.06913631],1,[0.         0.         0.         ... 0.         0.04004371 0.15392034],[0.2883118  0.         0.08149358 ... 0.         0.00267428 0.06913631]
0_757,../new_data/style:america/757.jpg,../new_data/cut_style:america/0_757_E_.jpg,../new_data/cut_style:america/0_757_Q_.jpg,[0.01269435 0.         0.20664366 ... 0.         0.00865288 0.03891907],1,[0.01269435 0.         0.20664366 ... 0.11762884 0.04935309 0.36391777],[0.0599058  0.         0.30889884 ... 0.         0.00865288 0.03891907]
0_760,../new_data/style:america/760.jpg,../new_data/cut_style:america/0_760_E_.jpg,../new_data/cut_style:america/0_760_Q_.jpg,[0.01987492 0.         0.19395936 ... 0.         0.         0.04931147],1,[0.01987492 0.         0.19395936 ... 0.0152132  0.         0.00139074],[0.00501418 0.         0.00738441 ... 0.         0.         0.04931147]
0_764,../new_data/style:america/764.jpg,../new_data/cut_style:america/0_764_E_.jpg,../new_data/cut_style:america/0_764_Q_.jpg,[0.         0.         0.05328894 ... 0.         0.00758695 0.02406306],1,[0.         0.         0.05328894 ... 0.04898033 0.         0.12692359],[0.04018814 0.         0.01116675 ... 0.         0.00758695 0.02406306]
0_765,../new_data/style:america/765.jpg,../new_data/cut_style:america/0_765_E_.jpg,../new_data/cut_style:america/0_765_Q_.jpg,[0.         0.00200627 0.06504899 ... 0.         0.         0.02166258],1,[0.         0.00200627 0.06504899 ... 0.         0.         0.11143369],[0.20403531 0.         0.07942799 ... 0.         0.         0.02166258]
0_766,../new_data/style:america/766.jpg,../new_data/cut_style:america/0_766_E_.jpg,../new_data/cut_style:america/0_766_Q_.jpg,[0.         0.         0.         ... 0.         0.         0.04622898],1,[0.         0.         0.         ... 0.         0.         0.00149121],[0.0387873  0.         0.         ... 0.         0.         0.04622898]
0_767,../new_data/style:america/767.jpg,../new_data/cut_style:america/0_767_E_.jpg,../new_data/cut_style:america/0_767_Q_.jpg,[0.         0.04152372 0.03444178 ... 0.22338976 0.00378492 0.04569402],1,[0.         0.04152372 0.03444178 ... 0.0058948  0.01225198 0.12439581],[0.04559965 0.         0.02813499 ... 0.22338976 0.00378492 0.04569402]
0_770,../new_data/style:america/770.jpg,../new_data/cut_style:america/0_770_E_.jpg,../new_data/cut_style:america/0_770_Q_.jpg,[0.         0.         0.08480236 ... 0.         0.0383288  0.        ],1,[0.         0.         0.08480236 ... 0.         0.00150496 0.00471812],[0.8207955  0.         0.03012891 ... 0.         0.0383288  0.        ]
0_771,../new_data/style:america/771.jpg,../new_data/cut_style:america/0_771_E_.jpg,../new_data/cut_style:america/0_771_Q_.jpg,[0.         0.         0.         ... 0.         0.02023263 0.0243304 ],1,[0.         0.         0.         ... 0.         0.01613493 0.01530052],[0.02538732 0.         0.10521917 ... 0.         0.02023263 0.0243304 ]
0_772,../new_data/style:america/772.jpg,../new_data/cut_style:america/0_772_E_.jpg,../new_data/cut_style:america/0_772_Q_.jpg,[0.         0.         0.02941465 ... 0.00218818 0.03131905 0.09723192],1,[0.         0.         0.02941465 ... 0.         0.04621186 0.05458051],[0.01052813 0.         0.14737971 ... 0.00218818 0.03131905 0.09723192]
0_773,../new_data/style:america/773.jpg,../new_data/cut_style:america/0_773_E_.jpg,../new_data/cut_style:america/0_773_Q_.jpg,[0.         0.03930384 0.13166356 ... 0.         0.00051637 0.00226117],1,[0.         0.03930384 0.13166356 ... 0.         0.06866495 0.7973563 ],[0.         0.         0.         ... 0.         0.00051637 0.00226117]
0_774,../new_data/style:america/774.jpg,../new_data/cut_style:america/0_774_E_.jpg,../new_data/cut_style:america/0_774_Q_.jpg,[0.         0.         0.01245594 ... 0.         0.00214659 0.        ],1,[0.         0.         0.01245594 ... 0.         0.04469921 0.00550292],[0.1080752  0.0604073  0.         ... 0.         0.00214659 0.        ]
0_775,../new_data/style:america/775.jpg,../new_data/cut_style:america/0_775_E_.jpg,../new_data/cut_style:america/0_775_Q_.jpg,[0. 0. 0. ... 0. 0. 0.],1,[0.         0.         0.         ... 0.         0.         0.00033123],[0.        0.        0.0135452 ... 0.        0.        0.       ]
0_776,../new_data/style:america/776.jpg,../new_data/cut_style:america/0_776_E_.jpg,../new_data/cut_style:america/0_776_Q_.jpg,[0.         0.         0.23536515 ... 0.         0.00928848 0.00747941],1,[0.         0.         0.23536515 ... 0.         0.01718601 0.12816127],[0.00651059 0.01085276 0.16052315 ... 0.         0.00928848 0.00747941]
0_777,../new_data/style:america/777.jpg,../new_data/cut_style:america/0_777_E_.jpg,../new_data/cut_style:america/0_777_Q_.jpg,[0.         0.         0.         ... 0.03700587 0.         0.00290701],1,[0.         0.         0.         ... 0.         0.0122989  0.00748389],[0.057693   0.         0.07987138 ... 0.03700587 0.         0.00290701]
0_779,../new_data/style:america/779.jpg,../new_data/cut_style:america/0_779_E_.jpg,../new_data/cut_style:america/0_779_Q_.jpg,[0.        0.        0.        ... 0.        0.        0.3643409],1,[0.         0.         0.         ... 0.         0.04016355 0.22030377],[0.19508849 0.         0.11201815 ... 0.         0.         0.3643409 ]
0_780,../new_data/style:america/780.jpg,../new_data/cut_style:america/0_780_E_.jpg,../new_data/cut_style:america/0_780_Q_.jpg,[0.23474781 0.         0.         ... 0.01890692 0.         0.01098146],1,[0.23474781 0.         0.         ... 0.         0.         0.07775873],[0.032334   0.         0.42391568 ... 0.01890692 0.         0.01098146]
0_783,../new_data/style:america/783.jpg,../new_data/cut_style:america/0_783_E_.jpg,../new_data/cut_style:america/0_783_Q_.jpg,[0.         0.         0.0909783  ... 0.         0.         0.00800568],1,[0.         0.         0.0909783  ... 0.01380998 0.24345388 0.05315593],[0.         0.         0.02731746 ... 0.         0.         0.00800568]
0_784,../new_data/style:america/784.jpg,../new_data/cut_style:america/0_784_E_.jpg,../new_data/cut_style:america/0_784_Q_.jpg,[0.         0.         0.01619934 ... 0.00029661 0.         0.02258226],1,[0.         0.         0.01619934 ... 0.         0.         0.02870293],"[4.5258743e-01 0.0000000e+00 1.2240696e-02 ... 2.9661314e-04 0.0000000e+00
 2.2582257e-02]"
0_785,../new_data/style:america/785.jpg,../new_data/cut_style:america/0_785_E_.jpg,../new_data/cut_style:america/0_785_Q_.jpg,[0.         0.         0.         ... 0.01467778 0.         0.01632691],1,[0.         0.         0.         ... 0.00067894 0.         0.05161233],[0.10545004 0.         0.05327373 ... 0.01467778 0.         0.01632691]
0_786,../new_data/style:america/786.jpg,../new_data/cut_style:america/0_786_E_.jpg,../new_data/cut_style:america/0_786_Q_.jpg,[0.         0.05856533 0.02319252 ... 0.         0.00070277 0.00832381],1,[0.         0.05856533 0.02319252 ... 0.00383408 0.         0.29107124],[0.02239083 0.         0.20334767 ... 0.         0.00070277 0.00832381]
0_787,../new_data/style:america/787.jpg,../new_data/cut_style:america/0_787_E_.jpg,../new_data/cut_style:america/0_787_Q_.jpg,[0.08685365 0.00101087 0.16362078 ... 0.00078788 0.         0.02603327],1,[0.08685365 0.00101087 0.16362078 ... 0.         0.35257602 0.2354093 ],[0.17864384 0.         0.14981644 ... 0.00078788 0.         0.02603327]
0_788,../new_data/style:america/788.jpg,../new_data/cut_style:america/0_788_E_.jpg,../new_data/cut_style:america/0_788_Q_.jpg,[0.02984332 0.         0.04141036 ... 0.         0.10757719 0.02260734],1,[0.02984332 0.         0.04141036 ... 0.         0.         0.37874505],[0.18940961 0.         0.         ... 0.         0.10757719 0.02260734]
0_789,../new_data/style:america/789.jpg,../new_data/cut_style:america/0_789_E_.jpg,../new_data/cut_style:america/0_789_Q_.jpg,[0.         0.         0.00481981 ... 0.         0.03507438 0.00563087],1,[0.         0.         0.00481981 ... 0.02644812 0.13091157 0.28788415],[0.         0.         0.2467783  ... 0.         0.03507438 0.00563087]
0_793,../new_data/style:america/793.jpg,../new_data/cut_style:america/0_793_E_.jpg,../new_data/cut_style:america/0_793_Q_.jpg,[0.         0.         0.         ... 0.         0.04413301 0.02235475],1,[0.         0.         0.         ... 0.         0.0420114  0.03533198],[0.01516459 0.         0.07335195 ... 0.         0.04413301 0.02235475]
0_794,../new_data/style:america/794.jpg,../new_data/cut_style:america/0_794_E_.jpg,../new_data/cut_style:america/0_794_Q_.jpg,[0.         0.         0.         ... 0.00315788 0.         0.05533322],1,[0.         0.         0.         ... 0.032426   0.         0.12899472],[0.0694853  0.         0.20459239 ... 0.00315788 0.         0.05533322]
0_797,../new_data/style:america/797.jpg,../new_data/cut_style:america/0_797_E_.jpg,../new_data/cut_style:america/0_797_Q_.jpg,[0.         0.05328127 0.11552353 ... 0.         0.19314687 0.00145085],1,[0.         0.05328127 0.11552353 ... 0.         0.12983681 0.11939417],[0.         0.         0.         ... 0.         0.19314687 0.00145085]
0_798,../new_data/style:america/798.jpg,../new_data/cut_style:america/0_798_E_.jpg,../new_data/cut_style:america/0_798_Q_.jpg,[0.         0.00220527 0.20298448 ... 0.         0.         0.02244289],1,[0.         0.00220527 0.20298448 ... 0.00220519 0.         0.6889307 ],[0.01047466 0.00081986 0.30365458 ... 0.         0.         0.02244289]
0_799,../new_data/style:america/799.jpg,../new_data/cut_style:america/0_799_E_.jpg,../new_data/cut_style:america/0_799_Q_.jpg,[0.0010911  0.         0.10720686 ... 0.         0.         0.00377694],1,[0.0010911  0.         0.10720686 ... 0.         0.00963041 0.01108796],[0.37242267 0.         0.20163783 ... 0.         0.         0.00377694]
0_800,../new_data/style:america/800.jpg,../new_data/cut_style:america/0_800_E_.jpg,../new_data/cut_style:america/0_800_Q_.jpg,[0.         0.         0.06800379 ... 0.         0.2969527  0.01416397],1,[0.         0.         0.06800379 ... 0.         0.         0.04560545],[0.00284837 0.         0.03430664 ... 0.         0.2969527  0.01416397]
0_801,../new_data/style:america/801.jpg,../new_data/cut_style:america/0_801_E_.jpg,../new_data/cut_style:america/0_801_Q_.jpg,[0.         0.         0.16034229 ... 0.         0.0284824  0.23061194],1,[0.         0.         0.16034229 ... 0.29866257 0.01697258 0.2122824 ],[0.13179167 0.01470622 0.         ... 0.         0.0284824  0.23061194]
0_802,../new_data/style:america/802.jpg,../new_data/cut_style:america/0_802_E_.jpg,../new_data/cut_style:america/0_802_Q_.jpg,[0.00760179 0.00346295 0.14186954 ... 0.         0.00047954 0.01111991],1,[0.00760179 0.00346295 0.14186954 ... 0.         0.         0.09638353],[0.04507483 0.         0.02078387 ... 0.         0.00047954 0.01111991]
0_803,../new_data/style:america/803.jpg,../new_data/cut_style:america/0_803_E_.jpg,../new_data/cut_style:america/0_803_Q_.jpg,[0.04394422 0.         0.18348081 ... 0.         0.         0.05801355],1,[0.04394422 0.         0.18348081 ... 0.         0.         0.00591155],[0.03428409 0.         0.3261979  ... 0.         0.         0.05801355]
